Wall time,Step,Value
1681323357.5586536,1387,-489.4784240722656
1681323361.2060094,1388,-479.49444580078125
1681323364.950848,1389,-499.0431213378906
1681323372.8076386,1391,-519.8081665039062
1681323376.5160048,1392,-509.20477294921875
1681323388.3263795,1395,-484.9474792480469
1681323407.2217455,1400,-485.5673522949219
1681323453.5943308,1412,-481.6304016113281
1681323457.3011086,1413,-509.9700927734375
1681323460.8822038,1414,-510.5834045410156
1681323464.4856367,1415,-505.4203796386719
1681323479.358859,1419,-483.94287109375
1681333421.6250782,1422,-493.63140869140625
1681333428.9405324,1423,-498.5950927734375
1681333441.994286,1425,-515.7196655273438
1681333448.533778,1426,-496.1763000488281
1681333452.73989,1427,-497.1908874511719
1681333462.4991004,1428,-517.7676391601562
1681333481.9161105,1432,-490.1707458496094
1681333486.2819347,1433,-494.31903076171875
1681333490.2540562,1434,-500.1416320800781
1681333498.2846098,1436,-503.0953674316406
1681333501.950008,1437,-514.4508666992188
1681333505.686156,1438,-504.82672119140625
1681333512.996745,1440,-507.2542419433594
1681333521.6060584,1442,-487.6046447753906
1681333544.2703686,1448,-498.869140625
1681333551.7509117,1450,-502.18621826171875
1681333571.4599254,1455,-500.07818603515625
1681333575.2731946,1456,-514.6737670898438
1681333609.9334815,1465,-494.8540954589844
1681333613.6961784,1466,-495.6572570800781
1681333629.3629982,1470,-505.75244140625
1681333647.2395833,1474,-507.5686340332031
1681333660.163013,1477,-473.2167663574219
1681333671.8067784,1480,-497.4114990234375
1681333679.8713887,1481,-509.203857421875
1681333684.5309582,1482,-508.91943359375
1681333696.4166188,1485,-503.09967041015625
1681333701.0240061,1486,-507.2840881347656
1681333712.6568654,1489,-504.9871826171875
1681333720.1626976,1491,-523.3578491210938
1681333724.1687589,1492,-492.0341796875
1681333727.9515533,1493,-511.53021240234375
1681333753.7541504,1500,-491.6927795410156
1681333757.3689904,1501,-502.5914611816406
1681333760.9900877,1502,-499.82550048828125
1681333765.6757178,1503,-504.4727478027344
1681333775.429787,1505,-506.0617370605469
1681333779.024223,1506,-500.0272521972656
1681333782.612986,1507,-505.1647644042969
